Flight_ID,Airline,Flight_Number,Departure_Airport,Arrival_Airport,Departure_Time,Arrival_Time,Ticket_Price_INR,Flight_Status
2428,Go First,AI5629,CCU,AMD,2024-10-15 04:00,2024-10-15 01:00,7753,Delayed
2429,Air India,AI5205,TRV,AMD,2024-06-09 16:00,2024-06-09 05:00,9293,On Time
2430,Vistara,QP3598,PNQ,TRV,2024-11-25 17:00,2024-11-25 04:00,9880,Delayed
2431,Akasa Air,SG5595,PNQ,DEL,2024-12-26 09:00,2024-12-26 03:00,3227,Cancelled
2432,IndiGo,AI2921,TRV,PNQ,2024-08-05 12:00,2024-08-05 04:00,5564,Cancelled
2433,Akasa Air,AI4864,DEL,AMD,2024-06-02 09:00,2024-06-02 04:00,3249,Delayed
2434,Akasa Air,AI6656,BOM,AMD,2024-09-15 04:00,2024-09-15 02:00,8606,On Time
2435,Vistara,QP2271,MAA,DEL,2024-11-20 23:00,2024-11-20 05:00,8285,On Time
2436,Air India,6E7545,BOM,COK,2024-05-13 18:00,2024-05-13 01:00,7663,Cancelled
2437,IndiGo,SG3199,COK,BLR,2024-10-15 14:00,2024-10-15 02:00,11604,Delayed
2438,IndiGo,UK3439,COK,BOM,2024-06-17 08:00,2024-06-17 01:00,3202,Delayed
2439,Go First,SG3399,TRV,BLR,2024-11-08 04:00,2024-11-08 02:00,11028,Delayed
2440,IndiGo,QP6294,MAA,BOM,2024-12-12 20:00,2024-12-12 04:00,7058,Delayed
2441,Air India,6E8068,COK,BLR,2024-10-01 21:00,2024-10-01 01:00,4299,Cancelled
2442,IndiGo,QP6335,MAA,CCU,2024-04-19 23:00,2024-04-19 05:00,2555,Delayed
2443,SpiceJet,QP8744,BOM,AMD,2024-09-02 13:00,2024-09-02 02:00,8911,Cancelled
2444,Akasa Air,AI6332,BLR,BOM,2024-07-15 13:00,2024-07-15 03:00,11695,On Time
2445,Go First,AI6595,PNQ,BOM,2024-11-29 12:00,2024-11-29 01:00,4059,Delayed
2446,SpiceJet,6E5349,BLR,AMD,2024-03-06 17:00,2024-03-06 05:00,8950,On Time
2447,SpiceJet,AI5510,TRV,COK,2024-09-28 15:00,2024-09-28 04:00,9055,Cancelled
2448,Go First,QP3670,BOM,MAA,2024-10-25 03:00,2024-10-25 01:00,7901,Cancelled
2449,Air India,QP701,TRV,COK,2024-03-09 05:00,2024-03-09 02:00,4891,Delayed
2450,SpiceJet,QP6491,MAA,BLR,2024-11-18 21:00,2024-11-18 04:00,6785,Cancelled
2451,SpiceJet,SG3060,COK,BOM,2024-05-01 03:00,2024-05-01 03:00,10401,On Time
2452,Go First,6E2239,CCU,AMD,2024-12-25 13:00,2024-12-25 01:00,7766,Cancelled
2453,SpiceJet,AI6399,AMD,BLR,2024-02-13 00:00,2024-02-13 05:00,10482,Cancelled
2454,SpiceJet,UK4036,COK,PNQ,2024-08-29 19:00,2024-08-29 05:00,10406,Delayed
2455,IndiGo,AI2760,TRV,BOM,2024-07-17 13:00,2024-07-17 05:00,5521,On Time
2456,Go First,6E8873,BLR,DEL,2024-07-19 05:00,2024-07-19 05:00,2704,Delayed
2457,IndiGo,SG1812,PNQ,DEL,2024-02-28 06:00,2024-02-28 05:00,11697,Delayed
2458,Air India,SG1033,AMD,TRV,2024-02-10 04:00,2024-02-10 04:00,11011,On Time
2459,Air India,6E712,MAA,BOM,2024-07-31 07:00,2024-07-31 02:00,10920,Delayed
2460,Go First,AI3461,PNQ,BOM,2024-05-24 00:00,2024-05-24 04:00,7688,Cancelled
2461,Vistara,SG3214,MAA,COK,2024-05-18 05:00,2024-05-18 02:00,4090,On Time
2462,Air India,6E6368,HYD,DEL,2024-05-27 04:00,2024-05-27 03:00,3939,Cancelled
2463,Vistara,6E2529,TRV,MAA,2024-04-20 00:00,2024-04-20 02:00,3593,Delayed
2464,Vistara,SG1878,HYD,AMD,2024-10-26 21:00,2024-10-26 02:00,7159,On Time
2465,Akasa Air,QP7141,PNQ,COK,2024-12-30 04:00,2024-12-30 01:00,10747,On Time
2466,IndiGo,SG9365,PNQ,TRV,2024-08-15 22:00,2024-08-15 04:00,6918,Delayed
2467,Go First,AI3459,HYD,BLR,2024-11-09 05:00,2024-11-09 03:00,5528,On Time
2468,Vistara,SG9494,HYD,DEL,2024-11-12 01:00,2024-11-12 01:00,5568,Cancelled
2469,Air India,SG5120,DEL,PNQ,2024-09-10 16:00,2024-09-10 02:00,10380,On Time
2470,Air India,QP4928,MAA,BLR,2024-09-22 11:00,2024-09-22 05:00,7022,Cancelled
2471,Akasa Air,UK8128,CCU,BOM,2024-06-11 21:00,2024-06-11 04:00,3280,On Time
2472,IndiGo,UK9666,HYD,BOM,2024-12-17 12:00,2024-12-17 05:00,3718,On Time
2473,Go First,QP6014,AMD,HYD,2024-02-23 22:00,2024-02-23 04:00,3059,Cancelled
2474,Go First,SG2924,BOM,COK,2024-06-19 17:00,2024-06-19 02:00,3661,On Time
2475,Vistara,QP1281,PNQ,BLR,2024-05-10 21:00,2024-05-10 05:00,4645,Delayed
2476,IndiGo,SG7539,DEL,CCU,2024-09-22 10:00,2024-09-22 02:00,4931,On Time
2477,Air India,UK7677,PNQ,DEL,2024-07-07 12:00,2024-07-07 02:00,6067,On Time
2478,IndiGo,QP2965,BOM,BLR,2024-12-17 17:00,2024-12-17 04:00,4552,Cancelled
2479,Go First,UK704,TRV,AMD,2024-09-21 00:00,2024-09-21 05:00,7499,On Time
2480,Go First,UK6215,DEL,HYD,2024-08-31 05:00,2024-08-31 05:00,7839,On Time
2481,SpiceJet,6E3523,CCU,HYD,2024-07-10 15:00,2024-07-10 03:00,7947,On Time
2482,Air India,SG4766,BLR,TRV,2024-03-01 05:00,2024-03-01 05:00,6273,Cancelled
2483,SpiceJet,6E8238,HYD,BOM,2024-02-20 03:00,2024-02-20 05:00,11804,Delayed
2484,Akasa Air,6E7440,MAA,HYD,2024-11-07 20:00,2024-11-07 04:00,5168,On Time
2485,Akasa Air,6E7630,CCU,PNQ,2024-11-03 17:00,2024-11-03 02:00,6278,Cancelled
2486,Akasa Air,AI4229,COK,PNQ,2024-12-12 18:00,2024-12-12 04:00,8008,Delayed
2487,Air India,6E7293,AMD,COK,2024-03-18 04:00,2024-03-18 04:00,3219,Cancelled
2488,Air India,AI8602,HYD,COK,2024-07-03 11:00,2024-07-03 02:00,7077,Cancelled
2489,IndiGo,6E4335,HYD,AMD,2024-05-31 13:00,2024-05-31 05:00,2602,Delayed
2490,Akasa Air,UK2512,DEL,HYD,2024-02-09 12:00,2024-02-09 01:00,3402,On Time
2491,IndiGo,SG453,AMD,COK,2024-09-03 04:00,2024-09-03 04:00,7980,On Time
2492,Akasa Air,SG7456,DEL,TRV,2024-12-30 13:00,2024-12-30 02:00,7134,Delayed
2493,IndiGo,AI4341,HYD,PNQ,2024-02-18 22:00,2024-02-18 03:00,11495,Delayed
2494,Akasa Air,UK5122,MAA,DEL,2024-01-02 02:00,2024-01-02 05:00,10160,On Time
2495,SpiceJet,AI8495,CCU,AMD,2024-10-31 14:00,2024-10-31 01:00,8972,Delayed
2496,SpiceJet,UK1957,BLR,HYD,2024-02-12 01:00,2024-02-12 04:00,5361,On Time
2497,IndiGo,QP7238,DEL,BLR,2024-12-26 22:00,2024-12-26 04:00,9710,Cancelled
2498,SpiceJet,QP5331,DEL,AMD,2024-09-06 21:00,2024-09-06 01:00,7012,Cancelled
2499,Akasa Air,6E4331,MAA,DEL,2024-12-02 16:00,2024-12-02 04:00,4085,Cancelled
2500,Go First,SG9237,BLR,BOM,2024-10-20 12:00,2024-10-20 02:00,7362,Cancelled
2501,Akasa Air,6E4022,PNQ,COK,2024-06-14 17:00,2024-06-14 03:00,5639,Cancelled
2502,Akasa Air,6E2827,COK,BLR,2024-07-20 09:00,2024-07-20 01:00,4660,Cancelled
2503,IndiGo,QP8374,MAA,COK,2024-03-15 03:00,2024-03-15 05:00,5154,Cancelled
2504,Akasa Air,6E1381,HYD,CCU,2024-08-10 14:00,2024-08-10 04:00,8703,On Time
2505,Air India,AI7841,BOM,TRV,2024-02-12 09:00,2024-02-12 05:00,3178,Delayed
2506,SpiceJet,AI7946,AMD,MAA,2024-09-04 14:00,2024-09-04 01:00,2579,On Time
2507,Akasa Air,AI647,CCU,COK,2024-10-08 21:00,2024-10-08 05:00,11297,Cancelled
2508,Akasa Air,6E2719,DEL,BOM,2024-04-28 15:00,2024-04-28 02:00,9108,On Time
2509,IndiGo,6E9445,TRV,BLR,2024-01-07 20:00,2024-01-07 03:00,4772,Delayed
2510,IndiGo,SG8230,BLR,COK,2024-09-07 17:00,2024-09-07 01:00,6440,Cancelled
2511,Akasa Air,6E5451,HYD,COK,2024-11-03 02:00,2024-11-03 05:00,8030,Cancelled
2512,Akasa Air,QP8212,MAA,DEL,2024-11-21 20:00,2024-11-21 02:00,3332,Cancelled
2513,Vistara,AI9651,PNQ,TRV,2024-11-21 11:00,2024-11-21 04:00,9690,Cancelled
2514,Akasa Air,QP8179,PNQ,DEL,2024-06-04 08:00,2024-06-04 01:00,3752,Delayed
2515,Air India,6E1207,HYD,CCU,2024-05-07 20:00,2024-05-07 01:00,8744,Cancelled
2516,Air India,UK3730,TRV,CCU,2024-04-04 05:00,2024-04-04 05:00,11954,Cancelled
2517,Akasa Air,6E5052,BOM,DEL,2024-02-19 07:00,2024-02-19 04:00,3205,Cancelled
2518,Go First,AI2706,HYD,TRV,2024-07-29 18:00,2024-07-29 01:00,7191,On Time
2519,Akasa Air,6E8447,PNQ,AMD,2024-11-21 19:00,2024-11-21 05:00,6850,Delayed
2520,Vistara,QP3184,BLR,DEL,2024-03-01 22:00,2024-03-01 03:00,3592,On Time
2521,Go First,AI991,MAA,BLR,2024-02-20 16:00,2024-02-20 04:00,7962,Delayed
2522,Air India,QP3928,CCU,PNQ,2024-02-27 00:00,2024-02-27 01:00,9338,Delayed
2523,SpiceJet,SG6339,BLR,CCU,2024-07-31 11:00,2024-07-31 02:00,4271,On Time
2524,Akasa Air,SG9332,TRV,MAA,2024-03-02 09:00,2024-03-02 05:00,6405,Delayed
2525,IndiGo,6E3986,PNQ,DEL,2024-04-21 15:00,2024-04-21 02:00,9018,On Time
2526,Akasa Air,QP372,COK,AMD,2024-10-10 11:00,2024-10-10 03:00,8294,Delayed
2527,SpiceJet,6E4701,COK,BLR,2024-04-03 02:00,2024-04-03 04:00,6628,Cancelled
2528,Vistara,AI6578,MAA,DEL,2024-12-21 05:00,2024-12-21 04:00,6155,Cancelled
2529,IndiGo,AI4164,CCU,BOM,2024-03-01 12:00,2024-03-01 03:00,8391,Delayed
2530,Go First,UK465,MAA,BLR,2024-07-11 09:00,2024-07-11 05:00,4694,Cancelled
2531,Akasa Air,SG654,CCU,PNQ,2024-06-12 02:00,2024-06-12 03:00,6985,Cancelled
2532,Vistara,AI6453,TRV,HYD,2024-10-18 05:00,2024-10-18 01:00,8984,On Time
2533,IndiGo,SG3120,AMD,TRV,2024-10-22 09:00,2024-10-22 02:00,10889,Delayed
2534,Air India,6E3050,HYD,BLR,2024-07-12 15:00,2024-07-12 05:00,3971,On Time
2535,Vistara,SG703,COK,DEL,2024-11-24 13:00,2024-11-24 03:00,7491,Cancelled
2536,Akasa Air,AI2816,BOM,COK,2024-02-29 12:00,2024-02-29 02:00,11468,Delayed
2537,Akasa Air,SG1691,AMD,BLR,2024-08-03 18:00,2024-08-03 01:00,4379,Delayed
2538,Vistara,AI362,AMD,HYD,2024-12-23 11:00,2024-12-23 03:00,7109,Cancelled
2539,Akasa Air,AI8508,BLR,PNQ,2024-02-13 12:00,2024-02-13 01:00,2593,On Time
2540,Go First,AI3095,BOM,HYD,2024-10-29 01:00,2024-10-29 03:00,6912,On Time
2541,Akasa Air,QP7398,AMD,COK,2024-10-21 02:00,2024-10-21 05:00,3735,Cancelled
2542,Vistara,QP6834,PNQ,BLR,2024-11-16 11:00,2024-11-16 04:00,3299,Delayed
2543,Air India,AI8484,AMD,BLR,2024-05-04 06:00,2024-05-04 01:00,3199,Delayed
2544,Air India,6E9436,PNQ,BOM,2024-09-18 18:00,2024-09-18 05:00,2987,Delayed
2545,Vistara,AI2142,TRV,PNQ,2024-05-23 07:00,2024-05-23 05:00,2634,Delayed
2546,IndiGo,SG4332,BLR,TRV,2024-06-13 03:00,2024-06-13 03:00,4569,Cancelled
2547,Air India,UK5248,CCU,TRV,2024-09-23 02:00,2024-09-23 05:00,4298,On Time
2548,IndiGo,QP4943,PNQ,CCU,2024-12-20 08:00,2024-12-20 02:00,10787,On Time
2549,Go First,AI9898,MAA,COK,2024-05-07 07:00,2024-05-07 01:00,10665,Delayed
2550,IndiGo,SG306,CCU,HYD,2024-04-30 01:00,2024-04-30 05:00,7891,Delayed
2551,Go First,AI2550,COK,DEL,2024-02-16 00:00,2024-02-16 02:00,10879,On Time
2552,Akasa Air,AI7170,DEL,CCU,2024-10-18 15:00,2024-10-18 02:00,11091,On Time
2553,Vistara,AI6236,COK,AMD,2024-01-20 13:00,2024-01-20 01:00,9090,On Time
2554,Akasa Air,UK1868,TRV,BLR,2024-02-04 20:00,2024-02-04 05:00,5321,Cancelled
2555,IndiGo,SG3253,DEL,CCU,2024-12-04 18:00,2024-12-04 04:00,6964,Delayed
2556,Vistara,SG6148,MAA,BOM,2024-07-21 01:00,2024-07-21 05:00,11578,Cancelled
2557,Akasa Air,SG302,MAA,AMD,2024-07-27 03:00,2024-07-27 03:00,10869,On Time
2558,SpiceJet,QP7311,AMD,DEL,2024-06-10 08:00,2024-06-10 04:00,6556,Cancelled
2559,SpiceJet,QP1753,BLR,CCU,2024-03-08 09:00,2024-03-08 04:00,8948,Delayed
2560,Go First,6E1675,BOM,HYD,2024-05-31 16:00,2024-05-31 05:00,8242,Delayed
2561,SpiceJet,AI9841,TRV,AMD,2024-07-09 10:00,2024-07-09 05:00,3902,Delayed
2562,Go First,UK7507,TRV,BOM,2024-11-30 13:00,2024-11-30 01:00,9731,Delayed
2563,Akasa Air,UK2156,HYD,COK,2024-12-07 20:00,2024-12-07 03:00,2686,Delayed
2564,Air India,6E4673,CCU,MAA,2024-09-16 20:00,2024-09-16 04:00,7534,Delayed
2565,Akasa Air,UK2386,BLR,CCU,2024-05-01 19:00,2024-05-01 01:00,7509,Delayed
2566,SpiceJet,UK7026,COK,AMD,2024-02-10 22:00,2024-02-10 05:00,10925,Delayed
2567,Vistara,SG8119,TRV,BLR,2024-10-08 08:00,2024-10-08 02:00,7202,Delayed
2568,Go First,6E3313,CCU,TRV,2024-08-12 14:00,2024-08-12 05:00,11285,Delayed
2569,Air India,QP6258,BOM,PNQ,2024-03-05 19:00,2024-03-05 03:00,9932,Delayed
2570,Air India,SG4694,TRV,HYD,2024-12-11 02:00,2024-12-11 04:00,2924,Cancelled
2571,Akasa Air,SG5639,HYD,AMD,2024-02-26 09:00,2024-02-26 02:00,6283,Delayed
2572,Go First,6E5261,COK,BOM,2024-01-28 10:00,2024-01-28 05:00,7558,Cancelled
2573,Vistara,QP5651,COK,BLR,2024-04-07 00:00,2024-04-07 03:00,3965,Delayed
2574,Go First,UK2158,HYD,BOM,2024-11-07 04:00,2024-11-07 01:00,9459,On Time
2575,SpiceJet,6E4836,TRV,DEL,2024-10-10 08:00,2024-10-10 03:00,4026,On Time
2576,Vistara,AI5379,AMD,TRV,2024-12-16 00:00,2024-12-16 05:00,11340,Cancelled
2577,SpiceJet,QP4114,CCU,COK,2024-05-14 09:00,2024-05-14 03:00,6450,On Time
2578,Vistara,SG9028,CCU,BLR,2024-01-01 00:00,2024-01-01 05:00,10611,Cancelled
2579,Go First,QP6339,BOM,DEL,2024-05-06 18:00,2024-05-06 02:00,4014,Cancelled
2580,IndiGo,QP462,DEL,CCU,2024-05-10 14:00,2024-05-10 02:00,7174,Delayed
2581,SpiceJet,SG3640,BLR,DEL,2024-05-28 23:00,2024-05-28 01:00,7360,Delayed
2582,Go First,SG710,BLR,MAA,2024-02-27 17:00,2024-02-27 05:00,9158,Delayed
2583,Akasa Air,SG1425,CCU,DEL,2024-04-19 19:00,2024-04-19 01:00,4504,On Time
2584,Vistara,AI8460,TRV,AMD,2024-09-30 03:00,2024-09-30 03:00,9738,Cancelled
2585,Akasa Air,6E637,DEL,AMD,2024-09-21 05:00,2024-09-21 04:00,3250,Cancelled
2586,SpiceJet,AI1413,PNQ,MAA,2024-05-13 04:00,2024-05-13 04:00,10441,Delayed
2587,Air India,AI3358,CCU,TRV,2024-06-05 21:00,2024-06-05 04:00,5918,Delayed
2588,Go First,UK746,PNQ,MAA,2024-04-12 21:00,2024-04-12 05:00,3894,On Time
2589,SpiceJet,6E1835,DEL,BLR,2024-03-31 06:00,2024-03-31 03:00,3080,Cancelled
2590,Akasa Air,UK1276,AMD,HYD,2024-06-04 20:00,2024-06-04 04:00,10877,Cancelled
2591,Vistara,AI240,BOM,PNQ,2024-12-27 07:00,2024-12-27 04:00,2891,On Time
2592,Go First,QP1604,PNQ,DEL,2024-11-29 02:00,2024-11-29 04:00,11843,Cancelled
2593,SpiceJet,UK9996,COK,TRV,2024-01-29 20:00,2024-01-29 01:00,4719,Cancelled
2594,Air India,6E8244,AMD,BOM,2024-04-07 13:00,2024-04-07 04:00,9196,On Time
2595,Go First,UK1094,HYD,TRV,2024-03-06 18:00,2024-03-06 02:00,10600,On Time
2596,IndiGo,6E3033,PNQ,DEL,2024-10-27 15:00,2024-10-27 02:00,7527,Cancelled
2597,IndiGo,6E5186,DEL,PNQ,2024-09-14 00:00,2024-09-14 05:00,11404,Delayed
2598,Akasa Air,SG8946,BOM,HYD,2024-12-27 12:00,2024-12-27 05:00,4652,Cancelled
2599,Air India,AI1200,MAA,BLR,2024-06-09 07:00,2024-06-09 01:00,11785,Delayed
2600,Air India,QP4697,PNQ,AMD,2024-01-04 07:00,2024-01-04 03:00,5615,On Time
2601,Vistara,SG4929,AMD,COK,2024-07-13 01:00,2024-07-13 02:00,6031,Cancelled
2602,Go First,QP7353,BOM,CCU,2024-02-21 06:00,2024-02-21 01:00,4627,Cancelled
2603,IndiGo,AI1637,COK,BLR,2024-02-16 06:00,2024-02-16 03:00,3412,Cancelled
2604,SpiceJet,6E143,BOM,PNQ,2024-03-30 10:00,2024-03-30 03:00,10160,On Time
2605,IndiGo,QP6109,BLR,MAA,2024-06-15 13:00,2024-06-15 05:00,9795,On Time
2606,SpiceJet,UK4466,DEL,HYD,2024-12-18 01:00,2024-12-18 03:00,5719,On Time
2607,Akasa Air,6E9475,MAA,TRV,2024-04-23 19:00,2024-04-23 02:00,8552,Cancelled
2608,IndiGo,6E5578,CCU,COK,2024-03-02 06:00,2024-03-02 05:00,8202,Cancelled
2609,IndiGo,SG4342,CCU,DEL,2024-11-01 13:00,2024-11-01 01:00,6590,Cancelled
2610,Air India,SG9080,COK,CCU,2024-09-01 23:00,2024-09-01 04:00,10426,Cancelled
2611,Air India,QP8217,PNQ,BOM,2024-10-24 18:00,2024-10-24 03:00,10056,Cancelled
2612,Go First,SG8924,PNQ,MAA,2024-11-21 02:00,2024-11-21 02:00,7998,On Time
2613,Akasa Air,6E1635,AMD,MAA,2024-10-18 14:00,2024-10-18 05:00,7772,On Time
2614,Go First,UK8084,BLR,BOM,2024-10-12 13:00,2024-10-12 05:00,3752,Delayed
2615,Air India,UK5998,MAA,HYD,2024-02-20 10:00,2024-02-20 03:00,10472,Cancelled
2616,SpiceJet,AI800,CCU,TRV,2024-10-28 09:00,2024-10-28 01:00,9882,On Time
2617,Go First,SG4594,CCU,COK,2024-06-18 23:00,2024-06-18 04:00,8293,On Time
2618,Air India,AI6305,PNQ,HYD,2024-06-04 15:00,2024-06-04 03:00,9345,Delayed
2619,SpiceJet,QP6624,TRV,PNQ,2024-01-24 18:00,2024-01-24 05:00,10622,On Time
2620,Air India,SG2256,AMD,DEL,2024-07-05 06:00,2024-07-05 01:00,7236,Delayed
2621,SpiceJet,QP7494,BLR,DEL,2024-01-26 00:00,2024-01-26 05:00,5862,On Time
2622,Go First,6E7131,DEL,HYD,2024-06-26 03:00,2024-06-26 05:00,11910,On Time
2623,IndiGo,AI2078,TRV,CCU,2024-05-05 11:00,2024-05-05 03:00,6186,Delayed
2624,Air India,SG1231,CCU,HYD,2024-01-06 22:00,2024-01-06 01:00,6226,On Time
2625,IndiGo,AI9851,COK,CCU,2024-06-06 14:00,2024-06-06 05:00,7214,On Time
2626,Vistara,UK8713,BLR,MAA,2024-03-18 23:00,2024-03-18 02:00,6803,Delayed
2627,Air India,UK685,PNQ,BLR,2024-02-15 03:00,2024-02-15 05:00,11197,On Time
2628,Vistara,QP1968,BOM,COK,2024-01-30 05:00,2024-01-30 05:00,2816,On Time
2629,Go First,6E3348,TRV,CCU,2024-01-06 19:00,2024-01-06 03:00,5631,Cancelled
2630,Vistara,6E4405,BOM,CCU,2024-03-30 11:00,2024-03-30 05:00,6848,Cancelled
2631,Go First,UK3766,BOM,TRV,2024-06-19 00:00,2024-06-19 01:00,3658,Cancelled
2632,SpiceJet,SG7085,BLR,DEL,2024-06-17 01:00,2024-06-17 05:00,6792,Cancelled
2633,SpiceJet,UK5566,AMD,HYD,2024-06-28 03:00,2024-06-28 02:00,9998,On Time
2634,Vistara,AI6283,BLR,DEL,2024-08-29 16:00,2024-08-29 04:00,5378,Delayed
2635,Vistara,QP7767,DEL,HYD,2024-09-01 22:00,2024-09-01 03:00,2848,Delayed
2636,Vistara,6E4594,BOM,BLR,2024-12-16 00:00,2024-12-16 05:00,8282,Delayed
2637,Akasa Air,AI7188,BLR,DEL,2024-04-27 12:00,2024-04-27 05:00,5293,On Time
2638,Vistara,6E4132,BLR,HYD,2024-09-06 16:00,2024-09-06 03:00,6410,Cancelled
2639,SpiceJet,SG6545,TRV,CCU,2024-12-22 04:00,2024-12-22 01:00,8156,On Time
2640,Go First,6E8630,TRV,DEL,2024-02-07 14:00,2024-02-07 02:00,3616,Cancelled
2641,IndiGo,UK3897,HYD,COK,2024-04-25 00:00,2024-04-25 03:00,10184,Delayed
2642,Go First,SG8792,HYD,AMD,2024-10-12 23:00,2024-10-12 04:00,3558,Cancelled
2643,Air India,6E708,COK,DEL,2024-02-19 16:00,2024-02-19 05:00,3717,Delayed
2644,Go First,UK8855,TRV,BOM,2024-01-03 20:00,2024-01-03 05:00,7385,Delayed
2645,Air India,UK6773,BLR,AMD,2024-11-26 10:00,2024-11-26 02:00,7286,On Time
2646,SpiceJet,6E3976,BLR,DEL,2024-01-22 13:00,2024-01-22 04:00,7639,Cancelled
2647,Vistara,QP4864,COK,BOM,2024-05-28 09:00,2024-05-28 01:00,5434,Cancelled
2648,SpiceJet,6E378,AMD,CCU,2024-08-30 03:00,2024-08-30 01:00,6977,On Time
2649,Go First,UK450,HYD,MAA,2024-05-04 11:00,2024-05-04 01:00,8176,On Time
2650,SpiceJet,AI367,HYD,TRV,2024-06-24 09:00,2024-06-24 01:00,10461,Delayed
2651,Air India,QP6432,MAA,AMD,2024-08-12 04:00,2024-08-12 05:00,6464,Delayed
2652,SpiceJet,QP1928,CCU,PNQ,2024-05-16 17:00,2024-05-16 02:00,8832,On Time
2653,Go First,SG3892,PNQ,BLR,2024-11-28 20:00,2024-11-28 01:00,8249,Delayed
2654,SpiceJet,6E4199,BLR,PNQ,2024-05-31 15:00,2024-05-31 03:00,2517,Delayed
2655,IndiGo,6E5478,BLR,BOM,2024-07-24 21:00,2024-07-24 04:00,9487,On Time
2656,IndiGo,QP8865,BOM,TRV,2024-03-24 12:00,2024-03-24 01:00,7318,On Time
2657,Akasa Air,UK7886,AMD,DEL,2024-01-24 02:00,2024-01-24 05:00,7425,Cancelled
2658,IndiGo,QP9822,BOM,COK,2024-01-16 12:00,2024-01-16 03:00,4842,On Time
2659,Vistara,SG7426,CCU,BOM,2024-03-31 06:00,2024-03-31 01:00,4028,Delayed
2660,IndiGo,6E3862,HYD,TRV,2024-05-02 11:00,2024-05-02 04:00,8503,On Time
2661,SpiceJet,6E4483,MAA,TRV,2024-09-15 12:00,2024-09-15 02:00,11737,On Time
2662,SpiceJet,QP869,COK,PNQ,2024-01-04 18:00,2024-01-04 03:00,10482,On Time
2663,Air India,QP5241,TRV,PNQ,2024-08-28 16:00,2024-08-28 04:00,9223,On Time
2664,Vistara,6E5658,HYD,MAA,2024-09-29 21:00,2024-09-29 02:00,9607,On Time
2665,Vistara,6E2453,BOM,HYD,2024-05-31 17:00,2024-05-31 04:00,2896,On Time
2666,Go First,AI5418,BLR,MAA,2024-04-04 08:00,2024-04-04 01:00,10412,Delayed
2667,Vistara,SG7158,BLR,TRV,2024-06-25 04:00,2024-06-25 01:00,4017,Delayed
2668,Air India,6E2140,BLR,BOM,2024-06-23 23:00,2024-06-23 03:00,10602,Cancelled
2669,Air India,UK3550,TRV,HYD,2024-02-06 05:00,2024-02-06 04:00,2970,Cancelled
2670,SpiceJet,QP6201,MAA,BOM,2024-05-02 23:00,2024-05-02 02:00,11034,Delayed
2671,Akasa Air,6E6963,AMD,BLR,2024-12-27 00:00,2024-12-27 02:00,11742,On Time
2672,IndiGo,AI5009,TRV,BLR,2024-02-21 16:00,2024-02-21 03:00,7881,Delayed
2673,Air India,AI7512,AMD,MAA,2024-02-28 19:00,2024-02-28 01:00,9256,Cancelled
2674,IndiGo,UK311,BLR,BOM,2024-03-03 19:00,2024-03-03 02:00,11937,On Time
2675,Go First,SG6488,TRV,BOM,2024-08-21 01:00,2024-08-21 01:00,9383,Cancelled
2676,Go First,UK6066,HYD,TRV,2024-05-30 18:00,2024-05-30 04:00,11309,Cancelled
2677,Akasa Air,UK2299,DEL,BLR,2024-11-23 12:00,2024-11-23 01:00,7064,Cancelled
2678,Go First,QP2768,DEL,BOM,2024-06-14 07:00,2024-06-14 01:00,7349,On Time
2679,Akasa Air,SG6211,TRV,MAA,2024-07-12 19:00,2024-07-12 01:00,6298,On Time
2680,Go First,6E512,TRV,AMD,2024-06-04 13:00,2024-06-04 05:00,3221,On Time
2681,Vistara,AI4816,COK,PNQ,2024-11-08 11:00,2024-11-08 04:00,11060,Delayed
2682,IndiGo,UK8814,DEL,BOM,2024-05-09 17:00,2024-05-09 02:00,3308,Cancelled
2683,Air India,SG1913,MAA,BLR,2024-10-31 04:00,2024-10-31 03:00,11410,Delayed
2684,SpiceJet,AI3511,HYD,BLR,2024-07-10 06:00,2024-07-10 02:00,8255,Delayed
2685,SpiceJet,AI7639,AMD,DEL,2024-08-09 06:00,2024-08-09 05:00,7914,On Time
2686,Vistara,QP6102,PNQ,DEL,2024-06-22 06:00,2024-06-22 04:00,11426,Cancelled
2687,Air India,QP7020,BOM,DEL,2024-06-29 15:00,2024-06-29 01:00,8678,On Time
2688,Akasa Air,AI4685,AMD,HYD,2024-09-03 17:00,2024-09-03 02:00,5091,Delayed
2689,IndiGo,6E6199,COK,BOM,2024-08-15 02:00,2024-08-15 02:00,5468,Cancelled
2690,Vistara,SG5565,DEL,MAA,2024-04-01 19:00,2024-04-01 04:00,10438,Cancelled
2691,IndiGo,QP4751,COK,BOM,2024-06-22 00:00,2024-06-22 05:00,7163,Cancelled
2692,Air India,QP3408,BLR,HYD,2024-07-20 03:00,2024-07-20 03:00,11179,On Time
2693,IndiGo,QP5794,TRV,COK,2024-07-14 16:00,2024-07-14 01:00,4146,Delayed
2694,SpiceJet,6E6745,BOM,CCU,2024-08-06 00:00,2024-08-06 02:00,8952,Cancelled
2695,SpiceJet,6E8678,TRV,MAA,2024-12-09 09:00,2024-12-09 01:00,8043,On Time
2696,Go First,QP8145,MAA,BLR,2024-10-17 14:00,2024-10-17 01:00,6697,Delayed
2697,Vistara,QP7994,AMD,BLR,2024-06-01 21:00,2024-06-01 05:00,10342,Cancelled
2698,IndiGo,SG3170,DEL,COK,2024-06-20 04:00,2024-06-20 03:00,11962,Delayed
